ott_id,Group,Family,unique_name
234035,Mammals,Abrocomidae,Abrocoma bennettii
3609753,Mammals,Abrocomidae,Abrocoma boliviensis
3609757,Mammals,Abrocomidae,Abrocoma budini
906641,Mammals,Abrocomidae,Abrocoma cinerea
3609754,Mammals,Abrocomidae,Abrocoma famatina
3609758,Mammals,Abrocomidae,Abrocoma shistacea
3609756,Mammals,Abrocomidae,Abrocoma uspallata
3609752,Mammals,Abrocomidae,Abrocoma vaccarum
3609761,Mammals,Abrocomidae,Cuscomys ashaninka
3609760,Mammals,Abrocomidae,Cuscomys oblativa
432839,Mammals,Acrobatidae,Acrobates pygmaeus
852215,Mammals,Acrobatidae,Distoechurus pennatus
872562,Mammals,Ailuridae,Ailurus fulgens
254702,Mammals,Anomaluridae,Anomalurus beecrofti
3609277,Mammals,Anomaluridae,Anomalurus derbianus
3609276,Mammals,Anomaluridae,Anomalurus pelii
3609275,Mammals,Anomaluridae,Anomalurus pusillus
530207,Mammals,Anomaluridae,Idiurus macrotis
3609278,Mammals,Anomaluridae,Idiurus zenkeri
768683,Mammals,Antilocapridae,Antilocapra americana
159158,Mammals,Aplodontiidae,Aplodontia rufa
3607552,Mammals,Atelidae,Alouatta arctoidea
1058654,Mammals,Atelidae,Alouatta belzebul
791697,Mammals,Atelidae,Alouatta caraya
3607550,Mammals,Atelidae,Alouatta discolor
558069,Mammals,Atelidae,Alouatta guariba
512634,Mammals,Atelidae,Alouatta seniculus macconnelli
1012045,Mammals,Atelidae,Alouatta palliata
558066,Mammals,Atelidae,Alouatta pigra
814670,Mammals,Atelidae,Alouatta sara
791699,Mammals,Atelidae,Alouatta seniculus
3607551,Mammals,Atelidae,Alouatta ululata
791705,Mammals,Atelidae,Ateles belzebuth
814889,Mammals,Atelidae,Ateles belzebuth chamek
791687,Mammals,Atelidae,Ateles fusciceps
791691,Mammals,Atelidae,Ateles geoffroyi
645692,Mammals,Atelidae,Ateles hybridus
3607557,Mammals,Atelidae,Ateles marginatus
217258,Mammals,Atelidae,Ateles paniscus
1058645,Mammals,Atelidae,Brachyteles arachnoides
574171,Mammals,Atelidae,Brachyteles hypoxanthus
968680,Mammals,Atelidae,Lagothrix cana
3607554,Mammals,Atelidae,Lagothrix flavicauda
297528,Mammals,Atelidae,Lagothrix lagotricha
57313,Mammals,Atelidae,Lagothrix poeppigii
397231,Mammals,Balaenidae,Balaena mysticetus
699249,Mammals,Balaenidae,Eubalaena australis
397247,Mammals,Balaenidae,Eubalaena glacialis
1072344,Mammals,Balaenidae,Eubalaena japonica
800317,Mammals,Balaenopteridae,Balaenoptera acutorostrata
44568,Mammals,Balaenopteridae,Balaenoptera bonaerensis
800329,Mammals,Balaenopteridae,Balaenoptera borealis
800331,Mammals,Balaenopteridae,Balaenoptera edeni
226190,Mammals,Balaenopteridae,Balaenoptera musculus
313151,Mammals,Balaenopteridae,Balaenoptera omurai
226193,Mammals,Balaenopteridae,Balaenoptera physalus
226198,Mammals,Balaenopteridae,Megaptera novaeangliae
118538,Mammals,Bathyergidae,Bathyergus janetta
118542,Mammals,Bathyergidae,Bathyergus suillus
118550,Mammals,Bathyergidae,Cryptomys hottentotus
107128,Mammals,Bathyergidae,Fukomys amatus
927982,Mammals,Bathyergidae,Fukomys anselli
257746,Mammals,Bathyergidae,Fukomys bocagei
895549,Mammals,Bathyergidae,Fukomys damarensis
257739,Mammals,Bathyergidae,Fukomys darlingi
927967,Mammals,Bathyergidae,Fukomys foxi
6144312,Mammals,Bathyergidae,Fukomys ilariae
927977,Mammals,Bathyergidae,Fukomys kafuensis
107104,Mammals,Bathyergidae,Fukomys mechowii
681119,Mammals,Bathyergidae,Fukomys micklemi
927962,Mammals,Bathyergidae,Fukomys ochraceocinereus
107122,Mammals,Bathyergidae,Fukomys whytei
3609786,Mammals,Bathyergidae,Fukomys zechi
118556,Mammals,Bathyergidae,Georychus capensis
118526,Mammals,Bathyergidae,Heliophobius argenteocinereus
989805,Mammals,Bovidae,Addax nasomaculatus
768679,Mammals,Bovidae,Aepyceros melampus
989807,Mammals,Bovidae,Alcelaphus buselaphus
70829,Mammals,Bovidae,Tragelaphus imberbis
3611830,Mammals,Bovidae,Ammodorcas clarkei
768699,Mammals,Bovidae,Ammotragus lervia
363040,Mammals,Bovidae,Antidorcas marsupialis
363043,Mammals,Bovidae,Antilope cervicapra
1068706,Mammals,Bovidae,Arabitragus jayakari
363046,Mammals,Bovidae,Beatragus hunteri
907693,Mammals,Bovidae,Bison bison
907684,Mammals,Bovidae,Bison bonasus
96935,Mammals,Bovidae,Bos frontalis
381164,Mammals,Bovidae,Bos grunniens
907672,Mammals,Bovidae,Bos javanicus
905084,Mammals,Bovidae,Bos mutus
620923,Mammals,Bovidae,Bos sauveli
756060,Mammals,Bovidae,Boselaphus tragocamelus
641187,Mammals,Bovidae,Bubalus bubalis
346060,Mammals,Bovidae,Bubalus depressicornis
989909,Mammals,Bovidae,Bubalus mindorensis
463449,Mammals,Bovidae,Bubalus quarlesi
860784,Mammals,Bovidae,Budorcas taxicolor
19015,Mammals,Bovidae,Capra aegagrus
698611,Mammals,Bovidae,Capra caucasica
698609,Mammals,Bovidae,Capra cylindricornis
202967,Mammals,Bovidae,Capra falconeri
19017,Mammals,Bovidae,Capra hircus (species in domain Eukaryota)
698617,Mammals,Bovidae,Capra ibex
698614,Mammals,Bovidae,Capra nubiana
338215,Mammals,Bovidae,Capra pyrenaica
698623,Mammals,Bovidae,Capra sibirica
541967,Mammals,Bovidae,Capra walie
122642,Mammals,Bovidae,Capricornis crispus
1031891,Mammals,Bovidae,Capricornis milneedwardsii
3611695,Mammals,Bovidae,Capricornis rubidus
798021,Mammals,Bovidae,Capricornis sumatraensis
798024,Mammals,Bovidae,Capricornis swinhoei
3611696,Mammals,Bovidae,Capricornis thar
436159,Mammals,Bovidae,Cephalophus adersi
436161,Mammals,Bovidae,Cephalophus callipygus
1054624,Mammals,Bovidae,Cephalophus dorsalis
436149,Mammals,Bovidae,Cephalophus harveyi
436151,Mammals,Bovidae,Cephalophus jentinki
603124,Mammals,Bovidae,Cephalophus leucogaster
401074,Mammals,Bovidae,Cephalophus natalensis
436153,Mammals,Bovidae,Cephalophus niger
436155,Mammals,Bovidae,Cephalophus nigrifrons
436163,Mammals,Bovidae,Cephalophus ogilbyi
436165,Mammals,Bovidae,Cephalophus rubidus
962019,Mammals,Bovidae,Cephalophus rufilatus
380144,Mammals,Bovidae,Cephalophus silvicultor
962017,Mammals,Bovidae,Cephalophus spadix
962015,Mammals,Bovidae,Cephalophus weynsi
962013,Mammals,Bovidae,Cephalophus zebra
363047,Mammals,Bovidae,Connochaetes gnou
19028,Mammals,Bovidae,Connochaetes taurinus
19010,Mammals,Bovidae,Damaliscus lunatus
540238,Mammals,Bovidae,Damaliscus pygargus
607102,Mammals,Bovidae,Dorcatragus megalotis
702506,Mammals,Bovidae,Eudorcas rufifrons
3611674,Mammals,Bovidae,Eudorcas rufina
702522,Mammals,Bovidae,Eudorcas thomsonii
740848,Mammals,Bovidae,Gazella arabica
702517,Mammals,Bovidae,Gazella bennettii
702515,Mammals,Bovidae,Gazella cuvieri
683912,Mammals,Bovidae,Gazella dorcas
702512,Mammals,Bovidae,Gazella gazella
702510,Mammals,Bovidae,Gazella leptoceros
729381,Mammals,Bovidae,Gazella subgutturosa marica
702498,Mammals,Bovidae,Gazella spekei
363049,Mammals,Bovidae,Gazella subgutturosa
123276,Mammals,Bovidae,Hemitragus jemlahicus
860772,Mammals,Bovidae,Hippotragus equinus
860770,Mammals,Bovidae,Hippotragus niger
122645,Mammals,Bovidae,Kobus ellipsiprymnus
938445,Mammals,Bovidae,Kobus kob
938443,Mammals,Bovidae,Kobus leche
938441,Mammals,Bovidae,Kobus megaceros
938437,Mammals,Bovidae,Kobus vardonii
128285,Mammals,Bovidae,Litocranius walleri
7655517,Mammals,Bovidae,Madoqua cavendishi
40168,Mammals,Bovidae,Madoqua guentheri
40128,Mammals,Bovidae,Madoqua kirkii
3611682,Mammals,Bovidae,Madoqua piacentinii
1055459,Mammals,Bovidae,Madoqua saltiana
924742,Mammals,Bovidae,Nanger dama
346068,Mammals,Bovidae,Nanger granti
702501,Mammals,Bovidae,Nanger soemmerringii
869867,Mammals,Bovidae,Naemorhedus baileyi
385438,Mammals,Bovidae,Naemorhedus caudatus
274555,Mammals,Bovidae,Naemorhedus goral
869854,Mammals,Bovidae,Neotragus batesi
561124,Mammals,Bovidae,Neotragus moschatus
3611683,Mammals,Bovidae,Neotragus pygmaeus
274550,Mammals,Bovidae,Oreamnos americanus
561128,Mammals,Bovidae,Oreotragus oreotragus
98208,Mammals,Bovidae,Oryx beisa
938435,Mammals,Bovidae,Oryx dammah
591985,Mammals,Bovidae,Oryx gazella
376064,Mammals,Bovidae,Oryx leucoryx
938432,Mammals,Bovidae,Ourebia ourebi
123197,Mammals,Bovidae,Ovibos moschatus
381162,Mammals,Bovidae,Ovis ammon
70819,Mammals,Bovidae,Ovis aries
123206,Mammals,Bovidae,Ovis canadensis
70815,Mammals,Bovidae,Ovis dalli
214602,Mammals,Bovidae,Ovis nivicola
821414,Mammals,Bovidae,Ovis orientalis
107850,Mammals,Bovidae,Ovis vignei
938450,Mammals,Bovidae,Pantholops hodgsonii
1090940,Mammals,Bovidae,Pelea capreolus
759981,Mammals,Bovidae,Philantomba maxwellii
128388,Mammals,Bovidae,Philantomba monticola
128386,Mammals,Bovidae,Philantomba walteri
48576,Mammals,Bovidae,Procapra gutturosa
513795,Mammals,Bovidae,Procapra picticaudata
48578,Mammals,Bovidae,Procapra przewalskii
513791,Mammals,Bovidae,Pseudois nayaur
1054629,Mammals,Bovidae,Pseudoryx nghetinhensis
513789,Mammals,Bovidae,Raphicerus campestris
40131,Mammals,Bovidae,Raphicerus melanotis
40133,Mammals,Bovidae,Raphicerus sharpei
1090930,Mammals,Bovidae,Redunca arundinum
1090928,Mammals,Bovidae,Redunca fulvorufula
1090935,Mammals,Bovidae,Redunca redunca
698621,Mammals,Bovidae,Rupicapra pyrenaica
798039,Mammals,Bovidae,Rupicapra rupicapra
274566,Mammals,Bovidae,Saiga tatarica
70827,Mammals,Bovidae,Tragelaphus strepsiceros
23046,Mammals,Bovidae,Sylvicapra grimmia
644255,Mammals,Bovidae,Syncerus caffer
147238,Mammals,Bovidae,Taurotragus derbianus
70832,Mammals,Bovidae,Tragelaphus oryx
374283,Mammals,Bovidae,Tetracerus quadricornis
401061,Mammals,Bovidae,Tragelaphus buxtoni
215885,Mammals,Bovidae,Tragelaphus eurycerus
561121,Mammals,Bovidae,Tragelaphus scriptus
401076,Mammals,Bovidae,Tragelaphus spekii
736497,Mammals,Bradypodidae,Bradypus pygmaeus
759319,Mammals,Bradypodidae,Bradypus torquatus
527342,Mammals,Bradypodidae,Bradypus tridactylus
273233,Mammals,Bradypodidae,Bradypus variegatus
277687,Mammals,Burramyidae,Burramys parvus
277691,Mammals,Burramyidae,Cercartetus caudatus
810548,Mammals,Burramyidae,Cercartetus concinnus
810556,Mammals,Burramyidae,Cercartetus lepidus
810555,Mammals,Burramyidae,Cercartetus nanus
3606854,Mammals,Caenolestidae,Caenolestes caniventer
3606857,Mammals,Caenolestidae,Caenolestes condorensis
3606853,Mammals,Caenolestidae,Caenolestes convelatus
306784,Mammals,Caenolestidae,Caenolestes fuliginosus
5265285,Mammals,Caenolestidae,Caenolestes sangay
659164,Mammals,Caenolestidae,Lestoros inca
44551,Mammals,Caenolestidae,Rhyncholestes raphanurus
611276,Mammals,Calomyscidae,Calomyscus bailwardi
99511,Mammals,Calomyscidae,Calomyscus baluchi
3608194,Mammals,Calomyscidae,Calomyscus elburzensis
3608193,Mammals,Calomyscidae,Calomyscus grandis
458712,Mammals,Calomyscidae,Calomyscus hotsoni
55942,Mammals,Calomyscidae,Calomyscus mystax
3608192,Mammals,Calomyscidae,Calomyscus tsolovi
3608195,Mammals,Calomyscidae,Calomyscus urartensis
510768,Mammals,Camelidae,Camelus bactrianus
510752,Mammals,Camelidae,Camelus dromedarius
986973,Mammals,Camelidae,Lama glama
986965,Mammals,Camelidae,Lama guanicoe
906301,Mammals,Camelidae,Vicugna pacos
986959,Mammals,Camelidae,Vicugna vicugna
621172,Mammals,Canidae,Atelocynus microtis
621176,Mammals,Canidae,Canis adustus
5835572,Mammals,Canidae,Canis anthus
621168,Mammals,Canidae,Canis aureus
247331,Mammals,Canidae,Canis latrans
247341,Mammals,Canidae,Canis lupus
666235,Mammals,Canidae,Canis mesomelas
113383,Mammals,Canidae,Canis rufus
752755,Mammals,Canidae,Canis simensis
821960,Mammals,Canidae,Cerdocyon thous
837601,Mammals,Canidae,Chrysocyon brachyurus
313163,Mammals,Canidae,Cuon alpinus
776077,Mammals,Canidae,Lycalopex culpaeus
996573,Mammals,Canidae,Lycalopex fulvipes
776070,Mammals,Canidae,Lycalopex griseus
839340,Mammals,Canidae,Lycalopex gymnocercus
313143,Mammals,Canidae,Lycalopex sechurae
313153,Mammals,Canidae,Lycalopex vetulus
821953,Mammals,Canidae,Lycaon pictus
949680,Mammals,Canidae,Nyctereutes procyonoides
821973,Mammals,Canidae,Otocyon megalotis
684074,Mammals,Canidae,Speothos venaticus
685113,Mammals,Canidae,Urocyon cinereoargenteus
682591,Mammals,Canidae,Urocyon littoralis
3612511,Mammals,Canidae,Vulpes bengalensis
996571,Mammals,Canidae,Vulpes cana
821968,Mammals,Canidae,Vulpes chama
523960,Mammals,Canidae,Vulpes corsac
110766,Mammals,Canidae,Vulpes ferrilata
775766,Mammals,Canidae,Vulpes lagopus
297453,Mammals,Canidae,Vulpes macrotis
3612512,Mammals,Canidae,Vulpes pallida
419501,Mammals,Canidae,Vulpes rueppellii
297455,Mammals,Canidae,Vulpes velox
821964,Mammals,Canidae,Vulpes vulpes
315465,Mammals,Canidae,Vulpes zerda
848925,Mammals,Capromyidae,Capromys pilorides
3609730,Mammals,Capromyidae,Geocapromys brownii
3609731,Mammals,Capromyidae,Geocapromys ingrahami
3609716,Mammals,Capromyidae,Mesocapromys angelcabrerai
3609722,Mammals,Capromyidae,Mesocapromys auritus
3609727,Mammals,Capromyidae,Mesocapromys melanurus
3609713,Mammals,Capromyidae,Mesocapromys nanus
3609721,Mammals,Capromyidae,Mesocapromys sanfelipensis
3609740,Mammals,Capromyidae,Mysateles garridoi
3609728,Mammals,Capromyidae,Mysateles prehensilis
919961,Mammals,Capromyidae,Plagiodontia aedium
886085,Mammals,Castoridae,Castor canadensis
1048188,Mammals,Castoridae,Castor fiber
152034,Mammals,Caviidae,Cavia aperea
236059,Mammals,Caviidae,Cavia fulgida
3609884,Mammals,Caviidae,Cavia intermedia
572994,Mammals,Caviidae,Cavia magna
236057,Mammals,Caviidae,Cavia patzelti
744000,Mammals,Caviidae,Cavia porcellus
67363,Mammals,Caviidae,Cavia tschudii
754336,Mammals,Caviidae,Dolichotis patagonum
484311,Mammals,Caviidae,Dolichotis salinicola
744014,Mammals,Caviidae,Galea musteloides
3609883,Mammals,Caviidae,Galea flavidens
750778,Mammals,Caviidae,Galea musteloides leucoblephara
1010504,Mammals,Caviidae,Galea spixii
744018,Mammals,Caviidae,Hydrochoerus hydrochaeris
4940750,Mammals,Caviidae,Hydrochoerus isthmius
452270,Mammals,Caviidae,Kerodon acrobata
1010509,Mammals,Caviidae,Kerodon rupestris
484314,Mammals,Caviidae,Microcavia australis
535746,Mammals,Caviidae,Microcavia niata
3609881,Mammals,Caviidae,Microcavia shiptoni
1058659,Mammals,Cebidae,Aotus azarae
338636,Mammals,Cebidae,Aotus brumbacki
583084,Mammals,Cebidae,Aotus griseimembra
3607598,Mammals,Cebidae,Aotus jorgehernandezi
897634,Mammals,Cebidae,Aotus lemurinus
3607601,Mammals,Cebidae,Aotus miconax
913299,Mammals,Cebidae,Aotus nancymaae
685852,Mammals,Cebidae,Aotus nigriceps
791711,Mammals,Cebidae,Aotus trivirgatus
685855,Mammals,Cebidae,Aotus vociferans
298340,Mammals,Cebidae,Aotus zonalis
489230,Mammals,Cebidae,Callimico goeldii
341886,Mammals,Cebidae,Callithrix aurita
3607562,Mammals,Cebidae,Callithrix flaviceps
683989,Mammals,Cebidae,Callithrix geoffroyi
1015223,Mammals,Cebidae,Callithrix jacchus
947308,Mammals,Cebidae,Callithrix kuhlii
341908,Mammals,Cebidae,Callithrix penicillata
489225,Mammals,Cebidae,Callithrix pygmaea
6145179,Mammals,Cebidae,Cebus aequatorialis
197032,Mammals,Cebidae,Cebus albifrons
6145181,Mammals,Cebidae,Cebus brunneus
217252,Mammals,Cebidae,Cebus capucinus
6145182,Mammals,Cebidae,Cebus cesarae
6145183,Mammals,Cebidae,Cebus cuscinus
6145184,Mammals,Cebidae,Cebus imitator
913292,Mammals,Cebidae,Cebus kaapori
6145185,Mammals,Cebidae,Cebus leucocephalus
6145186,Mammals,Cebidae,Cebus malitiosus
913293,Mammals,Cebidae,Cebus olivaceus
6145189,Mammals,Cebidae,Cebus unicolor
6145190,Mammals,Cebidae,Cebus versicolor
6145191,Mammals,Cebidae,Cebus yuracus
5852670,Mammals,Cebidae,Saguinus cruzlimai
1015238,Mammals,Cebidae,Saguinus fuscicollis
7655111,Mammals,Cebidae,Leontocebus fuscus
285528,Mammals,Cebidae,Saguinus fuscicollis illigeri
809275,Mammals,Cebidae,Saguinus fuscicollis lagonotus
285526,Mammals,Cebidae,Saguinus fuscicollis leucogenys
1015216,Mammals,Cebidae,Saguinus nigricollis
285519,Mammals,Cebidae,Saguinus fuscicollis nigrifrons
394176,Mammals,Cebidae,Saguinus tripartitus
146657,Mammals,Cebidae,Saguinus fuscicollis weddelli
3607559,Mammals,Cebidae,Leontopithecus caissara
341890,Mammals,Cebidae,Leontopithecus chrysomelas
566865,Mammals,Cebidae,Leontopithecus chrysopygus
921451,Mammals,Cebidae,Leontopithecus rosalia
3607567,Mammals,Cebidae,Mico acariensis
1015228,Mammals,Cebidae,Mico argentatus
3607561,Mammals,Cebidae,Mico chrysoleucus
488310,Mammals,Cebidae,Mico emiliae
683993,Mammals,Cebidae,Mico humeralifer
298261,Mammals,Cebidae,Callithrix humilis
3607563,Mammals,Cebidae,Mico intermedius
3607564,Mammals,Cebidae,Mico leucippe
3607565,Mammals,Cebidae,Mico marcai
341884,Mammals,Cebidae,Mico mauesi
1031373,Mammals,Cebidae,Mico melanurus
3607568,Mammals,Cebidae,Mico nigriceps
495388,Mammals,Cebidae,Mico rondoni
172747,Mammals,Cebidae,Mico saterei
254273,Mammals,Cebidae,Saguinus bicolor
235534,Mammals,Cebidae,Saguinus geoffroyi
489221,Mammals,Cebidae,Saguinus imperator
765147,Mammals,Cebidae,Saguinus inustus
68899,Mammals,Cebidae,Saguinus labiatus
920962,Mammals,Cebidae,Saguinus leucopus
156862,Mammals,Cebidae,Saguinus martinsi
532397,Mammals,Cebidae,Saguinus midas
1015219,Mammals,Cebidae,Saguinus mystax
156859,Mammals,Cebidae,Saguinus niger
489218,Mammals,Cebidae,Saguinus oedipus
6145175,Mammals,Cebidae,Saguinus ursulus
977385,Mammals,Cebidae,Saimiri boliviensis
6145200,Mammals,Cebidae,Saimiri cassiquiarensis
923682,Mammals,Cebidae,Saimiri sciureus collinsi
4337,Mammals,Cebidae,Saimiri oerstedii
842875,Mammals,Cebidae,Saimiri sciureus
455668,Mammals,Cebidae,Saimiri ustus
3607558,Mammals,Cebidae,Saimiri vanzolinii
197026,Mammals,Cebidae,Sapajus apella
775268,Mammals,Cebidae,Sapajus cay
299416,Mammals,Cebidae,Sapajus flavius
748283,Mammals,Cebidae,Sapajus libidinosus
411831,Mammals,Cebidae,Sapajus nigritus
886281,Mammals,Cebidae,Sapajus nigritus robustus
331561,Mammals,Cebidae,Sapajus xanthosternos
721471,Mammals,Cercopithecidae,Allenopithecus nigroviridis
954691,Mammals,Cercopithecidae,Allochrocebus lhoesti
283455,Mammals,Cercopithecidae,Allochrocebus preussi
807150,Mammals,Cercopithecidae,Allochrocebus solatus
363077,Mammals,Cercopithecidae,Cercocebus agilis
268349,Mammals,Cercopithecidae,Cercocebus atys
554545,Mammals,Cercopithecidae,Cercocebus chrysogaster
268347,Mammals,Cercopithecidae,Cercocebus galeritus
3607602,Mammals,Cercopithecidae,Cercocebus sanjei
268353,Mammals,Cercopithecidae,Cercocebus torquatus
311705,Mammals,Cercopithecidae,Cercopithecus albogularis
203184,Mammals,Cercopithecidae,Cercopithecus ascanius
140251,Mammals,Cercopithecidae,Cercopithecus campbelli
268334,Mammals,Cercopithecidae,Cercopithecus cephus
198616,Mammals,Cercopithecidae,Cercopithecus denti
203187,Mammals,Cercopithecidae,Cercopithecus diana
3607605,Mammals,Cercopithecidae,Cercopithecus doggetti
3607607,Mammals,Cercopithecidae,Cercopithecus dryas
179316,Mammals,Cercopithecidae,Cercopithecus erythrogaster
623302,Mammals,Cercopithecidae,Cercopithecus erythrotis
268332,Mammals,Cercopithecidae,Cercopithecus hamlyni
3607604,Mammals,Cercopithecidae,Cercopithecus kandti
1072609,Mammals,Cercopithecidae,Cercopithecus lomamiensis
3607603,Mammals,Cercopithecidae,Cercopithecus lowei
203191,Mammals,Cercopithecidae,Cercopithecus mitis
918231,Mammals,Cercopithecidae,Cercopithecus mona
918233,Mammals,Cercopithecidae,Cercopithecus neglectus
203154,Mammals,Cercopithecidae,Cercopithecus nictitans
949841,Mammals,Cercopithecidae,Cercopithecus petaurista
80548,Mammals,Cercopithecidae,Cercopithecus pogonias
699219,Mammals,Cercopithecidae,Cercopithecus roloway
3607606,Mammals,Cercopithecidae,Cercopithecus sclateri
375164,Mammals,Cercopithecidae,Cercopithecus wolfi
268337,Mammals,Cercopithecidae,Chlorocebus aethiops
250767,Mammals,Cercopithecidae,Chlorocebus cynosuros
875546,Mammals,Cercopithecidae,Chlorocebus djamdjamensis
571323,Mammals,Cercopithecidae,Chlorocebus pygerythrus
571316,Mammals,Cercopithecidae,Chlorocebus sabaeus
571312,Mammals,Cercopithecidae,Chlorocebus tantalus
721482,Mammals,Cercopithecidae,Colobus angolensis
565569,Mammals,Cercopithecidae,Colobus guereza
989400,Mammals,Cercopithecidae,Colobus polykomos
189815,Mammals,Cercopithecidae,Colobus satanas
39815,Mammals,Cercopithecidae,Colobus vellerosus
268326,Mammals,Cercopithecidae,Erythrocebus patas
554556,Mammals,Cercopithecidae,Lophocebus albigena
554550,Mammals,Cercopithecidae,Lophocebus aterrimus
689665,Mammals,Cercopithecidae,Macaca arctoides
115440,Mammals,Cercopithecidae,Macaca assamensis
1067495,Mammals,Cercopithecidae,Macaca cyclopis
689668,Mammals,Cercopithecidae,Macaca fascicularis
689660,Mammals,Cercopithecidae,Macaca fuscata
575296,Mammals,Cercopithecidae,Macaca hecki
115044,Mammals,Cercopithecidae,Macaca leonina
6145111,Mammals,Cercopithecidae,Macaca leucogenys
169928,Mammals,Cercopithecidae,Macaca maura
689650,Mammals,Cercopithecidae,Macaca mulatta
927559,Mammals,Cercopithecidae,Macaca munzala
689656,Mammals,Cercopithecidae,Macaca nemestrina
111862,Mammals,Cercopithecidae,Macaca nigra
169927,Mammals,Cercopithecidae,Macaca nigrescens
575293,Mammals,Cercopithecidae,Macaca ochreata
825636,Mammals,Cercopithecidae,Macaca pagensis
837392,Mammals,Cercopithecidae,Macaca radiata
311720,Mammals,Cercopithecidae,Macaca siberu
111864,Mammals,Cercopithecidae,Macaca silenus
115446,Mammals,Cercopithecidae,Macaca sinica
689645,Mammals,Cercopithecidae,Macaca sylvanus
111859,Mammals,Cercopithecidae,Macaca thibetana
407753,Mammals,Cercopithecidae,Macaca tonkeana
741057,Mammals,Cercopithecidae,Mandrillus leucophaeus
741047,Mammals,Cercopithecidae,Mandrillus sphinx
949834,Mammals,Cercopithecidae,Miopithecus ogouensis
975092,Mammals,Cercopithecidae,Miopithecus talapoin
860954,Mammals,Cercopithecidae,Nasalis larvatus
115449,Mammals,Cercopithecidae,Papio anubis
115471,Mammals,Cercopithecidae,Papio cynocephalus
115463,Mammals,Cercopithecidae,Papio hamadryas
436611,Mammals,Cercopithecidae,Papio kindae
513904,Mammals,Cercopithecidae,Papio papio
203159,Mammals,Cercopithecidae,Papio ursinus
640572,Mammals,Cercopithecidae,Piliocolobus badius
6145121,Mammals,Cercopithecidae,Piliocolobus bouvieri
6145122,Mammals,Cercopithecidae,Piliocolobus epieni
1013930,Mammals,Cercopithecidae,Piliocolobus foai
1013949,Mammals,Cercopithecidae,Piliocolobus gordonorum
1013935,Mammals,Cercopithecidae,Piliocolobus kirkii
6145123,Mammals,Cercopithecidae,Piliocolobus oustaleti
6145124,Mammals,Cercopithecidae,Piliocolobus parmentieri
437216,Mammals,Cercopithecidae,Piliocolobus pennantii
437219,Mammals,Cercopithecidae,Piliocolobus preussi
1013945,Mammals,Cercopithecidae,Piliocolobus rufomitratus
6145125,Mammals,Cercopithecidae,Piliocolobus semlikiensis
941793,Mammals,Cercopithecidae,Piliocolobus badius temminckii
1013938,Mammals,Cercopithecidae,Piliocolobus tephrosceles
1013942,Mammals,Cercopithecidae,Piliocolobus tholloni
6145127,Mammals,Cercopithecidae,Piliocolobus waldronae
704361,Mammals,Cercopithecidae,Presbytis melalophos bicolor
6145130,Mammals,Cercopithecidae,Presbytis canicrus
471028,Mammals,Cercopithecidae,Presbytis chrysomelas
68893,Mammals,Cercopithecidae,Presbytis comata
68891,Mammals,Cercopithecidae,Presbytis femoralis
704371,Mammals,Cercopithecidae,Presbytis frontata
704364,Mammals,Cercopithecidae,Presbytis hosei
406006,Mammals,Cercopithecidae,Presbytis melalophos
627775,Mammals,Cercopithecidae,Presbytis melalophos mitrata
3607627,Mammals,Cercopithecidae,Presbytis natunae
704401,Mammals,Cercopithecidae,Presbytis potenziani
512403,Mammals,Cercopithecidae,Presbytis rubicunda
6145132,Mammals,Cercopithecidae,Presbytis sabana
3607626,Mammals,Cercopithecidae,Presbytis siamensis
512416,Mammals,Cercopithecidae,Presbytis potenziani siberu
704355,Mammals,Cercopithecidae,Presbytis melalophos sumatranus
512437,Mammals,Cercopithecidae,Presbytis thomasi
24731,Mammals,Cercopithecidae,Procolobus verus
786,Mammals,Cercopithecidae,Pygathrix cinerea
721486,Mammals,Cercopithecidae,Pygathrix nemaeus
473243,Mammals,Cercopithecidae,Pygathrix nigripes
514757,Mammals,Cercopithecidae,Rhinopithecus avunculus
77080,Mammals,Cercopithecidae,Rhinopithecus bieti
1068677,Mammals,Cercopithecidae,Rhinopithecus brelichi
77083,Mammals,Cercopithecidae,Rhinopithecus roxellana
1072533,Mammals,Cercopithecidae,Rhinopithecus strykeri
665522,Mammals,Cercopithecidae,Rungwecebus kipunji
3607622,Mammals,Cercopithecidae,Semnopithecus ajax
276589,Mammals,Cercopithecidae,Semnopithecus entellus
737534,Mammals,Cercopithecidae,Semnopithecus hector
3607623,Mammals,Cercopithecidae,Semnopithecus hypoleucos
514751,Mammals,Cercopithecidae,Trachypithecus johnii
627774,Mammals,Cercopithecidae,Semnopithecus priam
3607625,Mammals,Cercopithecidae,Semnopithecus schistaceus
721477,Mammals,Cercopithecidae,Trachypithecus vetulus
621138,Mammals,Cercopithecidae,Simias concolor
741053,Mammals,Cercopithecidae,Theropithecus gelada
240209,Mammals,Cercopithecidae,Trachypithecus auratus
597818,Mammals,Cercopithecidae,Trachypithecus barbei
157189,Mammals,Cercopithecidae,Trachypithecus phayrei crepuscula
735418,Mammals,Cercopithecidae,Trachypithecus cristatus
48788,Mammals,Cercopithecidae,Trachypithecus delacouri
3607628,Mammals,Cercopithecidae,Trachypithecus ebenus
43805,Mammals,Cercopithecidae,Trachypithecus francoisi
118937,Mammals,Cercopithecidae,Trachypithecus geei
597815,Mammals,Cercopithecidae,Trachypithecus germaini
