ott_id,Group,Family,unique_name
944,Gymnosperms,PODOCARPACEAE,Podocarpus matudae
417787,Gymnosperms,ZAMIACEAE,Zamia ipetiensis
824129,Gymnosperms,CUPRESSACEAE,Juniperus cedrus
3866767,Gymnosperms,PODOCARPACEAE,Podocarpus humbertii
128572,Gymnosperms,ARAUCARIACEAE,Agathis dammara
137127,Gymnosperms,ZAMIACEAE,Encephalartos whitelockii
3866762,Gymnosperms,PODOCARPACEAE,Podocarpus buchii
616643,Gymnosperms,ZAMIACEAE,Encephalartos altensteinii
4001700,Gymnosperms,ZAMIACEAE,Encephalartos delucanus
59279,Gymnosperms,PODOCARPACEAE,Dacrydium nausoriense
786802,Gymnosperms,PINACEAE,Pinus culminicola
693243,Gymnosperms,PINACEAE,Pseudotsuga macrocarpa
958473,Gymnosperms,ZAMIACEAE,Dioon holmgrenii
616010,Gymnosperms,PODOCARPACEAE,Podocarpus purdieanus
659220,Gymnosperms,ZAMIACEAE,Encephalartos sclavoi
596159,Gymnosperms,ZAMIACEAE,Encephalartos arenarius
848259,Gymnosperms,CYCADACEAE,Cycas elephantipes
538146,Gymnosperms,CUPRESSACEAE,Taxodium distichum
302191,Gymnosperms,ZAMIACEAE,Encephalartos hirsutus
39088,Gymnosperms,PINACEAE,Abies beshanzuensis
753664,Gymnosperms,ARAUCARIACEAE,Araucaria montana
797545,Gymnosperms,CYCADACEAE,Cycas segmentifida
573556,Gymnosperms,PODOCARPACEAE,Prumnopitys ferruginoides
3866770,Gymnosperms,PODOCARPACEAE,Falcatifolium sleumeri
3866745,Gymnosperms,PODOCARPACEAE,Podocarpus confertus
667265,Gymnosperms,TAXACEAE,Taxus brevifolia
39086,Gymnosperms,CYCADACEAE,Cycas panzhihuaensis
3866757,Gymnosperms,PODOCARPACEAE,Podocarpus globulus
259825,Gymnosperms,ZAMIACEAE,Encephalartos concinnus
4001651,Gymnosperms,CYCADACEAE,Cycas javana
791271,Gymnosperms,CUPRESSACEAE,Papuacedrus papuana
599513,Gymnosperms,ZAMIACEAE,Zamia variegata
625480,Gymnosperms,TAXACEAE,Amentotaxus poilanei
99243,Gymnosperms,CYCADACEAE,Cycas circinalis
3866768,Gymnosperms,PODOCARPACEAE,Retrophyllum piresii
233667,Gymnosperms,CYCADACEAE,Cycas hainanensis
904753,Gymnosperms,ZAMIACEAE,Macrozamia plurinervia
753671,Gymnosperms,ARAUCARIACEAE,Araucaria schmidii
117276,Gymnosperms,PINACEAE,Tsuga canadensis
519218,Gymnosperms,ZAMIACEAE,Encephalartos horridus
442800,Gymnosperms,TAXACEAE,Torreya fargesii
568623,Gymnosperms,PINACEAE,Pinus krempfii
913,Gymnosperms,PODOCARPACEAE,Podocarpus polyspermus
7045832,Gymnosperms,TAXACEAE,Taxus florinii
420128,Gymnosperms,CYCADACEAE,Cycas macrocarpa
608496,Gymnosperms,PINACEAE,Cedrus libani
1043671,Gymnosperms,PODOCARPACEAE,Dacrydium pectinatum
309851,Gymnosperms,PODOCARPACEAE,Halocarpus bidwillii
4001658,Gymnosperms,CYCADACEAE,Cycas candida
286655,Gymnosperms,PODOCARPACEAE,Falcatifolium gruezoi
6011130,Gymnosperms,CYCADACEAE,Cycas annaikalensis
86003,Gymnosperms,ZAMIACEAE,Zamia fischeri
668992,Gymnosperms,ZAMIACEAE,Dioon sonorense
839332,Gymnosperms,CUPRESSACEAE,Thuja sutchuenensis
599390,Gymnosperms,ZAMIACEAE,Encephalartos equatorialis
519242,Gymnosperms,CYCADACEAE,Cycas taiwaniana
964874,Gymnosperms,CYCADACEAE,Cycas riuminiana
884343,Gymnosperms,PODOCARPACEAE,Dacrycarpus cumingii
4001661,Gymnosperms,CYCADACEAE,Cycas megacarpa
263467,Gymnosperms,PINACEAE,Pinus rzedowskii
834468,Gymnosperms,CYCADACEAE,Cycas micronesica
